,State_ab,City,Zip_Code,Area_Code,Lat,Lon,Mean,Median,Stdev,Households,Mean-Binned,Median-Binned,MeanLow,MeanMedium,MeanHigh,MedianLow,MedianMedium,MedianHigh
164,AL,Lexington,35648,256,34.959351,-87.37283000000001,-0.7112144111940668,-0.5055200842277736,0+41556.1682370453i,297,MeanMedium,MedianMedium,0,1,0,0,1,0
165,AL,Pensacola,32506,850,30.418903999999998,-87.420751,-0.2921189014888565,-0.4792727351107527,83889.4891211493+0i,489,MeanMedium,MedianMedium,0,1,0,0,1,0
166,AL,Linden,36748,334,32.301358,-87.792564,0.514060309201389,-0.15152279540223917,138047.869063124+0i,958,MeanMedium,MedianMedium,0,1,0,0,1,0
167,AL,Lipscomb,35020,205,33.426054,-86.92602600000001,-0.09141483138128896,-0.7274227084302713,122048.025229082+0i,834,MeanMedium,MedianLow,0,1,0,1,0,0
168,AL,Tuscumbia,35674,256,34.595132,-87.670739,-0.6219130644717618,-0.5713187443543841,62128.8712428607+0i,393,MeanMedium,MedianLow,0,1,0,1,0,0
169,AL,Loachapoka,36865,334,32.607946000000005,-85.598479,-0.622260759085461,-0.6192751752138582,72968.4811923498+0i,95,MeanMedium,MedianLow,0,1,0,1,0,0
170,AL,Locust Fork,35097,205,33.876794,-86.647093,-0.18812578061497853,-0.38017686942498435,81925.8216377132+0i,456,MeanMedium,MedianMedium,0,1,0,0,1,0
171,AL,Louisville,36048,334,31.781046999999997,-85.558336,-0.7605314582527768,-0.4956975329239145,60143.9019047489+0i,196,MeanLow,MedianMedium,1,0,0,0,1,0
172,AL,Stapleton,36578,251,30.684588,-87.739213,0.6429350582568111,-0.21295725868371737,140793.058088509+0i,676,MeanMedium,MedianMedium,0,1,0,0,1,0
173,AL,Lynn,35575,205,34.057592,-87.548639,-0.9338873558605811,-0.6945606791947022,52778.7386456396+0i,244,MeanLow,MedianLow,1,0,0,1,0,0
174,AL,Columbus,39702,662,33.403139,-88.239221,-0.9871644276015448,-0.6485190241590184,45171.0014783985+0i,82,MeanLow,MedianLow,1,0,0,1,0,0
175,AL,Mckenzie,36456,334,31.546470000000003,-86.725954,-0.8857453651667522,-0.6694945229559935,53898.1325273237+0i,196,MeanLow,MedianLow,1,0,0,1,0,0
176,AL,Aliceville,35442,205,33.1481,-88.175749,-1.846770838576864,-1.313095438325181,9252.83949491744+0i,3,MeanLow,MedianLow,1,0,0,1,0,0
177,AL,Madison,35758,334,34.710533,-86.76228,1.542975708188875,0.5891970417826995,171046.826459437+0i,15616,MeanMedium,MedianMedium,0,1,0,0,1,0
178,AL,Foley,36535,251,30.403409999999997,-87.77589499999999,0.4278310206235564,-0.2315330708963319,127120.886966329+0i,329,MeanMedium,MedianMedium,0,1,0,0,1,0
179,AL,Dothan,36301,334,31.143697999999997,-85.522973,0.09849519045552184,-0.4593292258811451,116093.120127342+0i,672,MeanMedium,MedianMedium,0,1,0,0,1,0
180,AL,Marbury,36051,205,32.683609000000004,-86.475484,0.1063580273196285,0.0741596460108575,85248.040912152+0i,469,MeanMedium,MedianMedium,0,1,0,0,1,0
181,AL,Marion,36756,334,32.631968,-87.31733299999999,-0.6656317896041778,-0.5586488965333305,46963.4600035031+0i,902,MeanMedium,MedianLow,0,1,0,1,0,0
182,AL,Hoover,35242,205,33.390614,-86.70817199999999,1.7360174240896,0.7741096784801582,180137.797520464+0i,3261,MeanMedium,MedianMedium,0,1,0,0,1,0
183,AL,Aliceville,35442,205,33.137044,-88.305942,2.836878945567409,1.7515157012603648,228362.864530973+0i,22,MeanHigh,MedianHigh,0,0,1,0,0,1
184,AL,Meridianville,35759,205,34.874913,-86.580559,0.6365770765413711,-0.09059811009982202,132556.069962613+0i,2375,MeanMedium,MedianMedium,0,1,0,0,1,0
185,AL,Midland City,36350,334,31.315689000000003,-85.493686,-0.6356913026788947,-0.5878678782599999,68564.6674219106+0i,828,MeanMedium,MedianLow,0,1,0,1,0,0
186,AL,Sylacauga,35150,256,33.18658,-86.256886,-0.8850510584519347,-0.7532100140052128,53928.5879741136+0i,434,MeanLow,MedianLow,1,0,0,1,0,0
187,AL,Millbrook,36054,334,32.501474,-86.373914,0.3444467170632246,-0.260677450967529,119063.804739284+0i,5687,MeanMedium,MedianMedium,0,1,0,0,1,0
188,AL,Millport,35576,205,33.555935,-88.082382,-0.7493935968818917,-0.5639829148996033,60555.2678368797+0i,505,MeanLow,MedianLow,1,0,0,1,0,0
189,AL,Birmingham,35224,205,33.53895,-86.94026099999999,0.4742612583530929,-0.1624395043196927,128386.173674723+0i,532,MeanMedium,MedianMedium,0,1,0,0,1,0
190,AL,Monroeville,36460,251,31.516222999999997,-87.327714,-0.5499868556211595,-0.6498369867390299,87546.3515924677+0i,2093,MeanMedium,MedianLow,0,1,0,1,0,0
191,AL,Montgomery,36111,334,32.347174,-86.266114,0.5345769794837437,-0.21893782473075057,134510.141358985+0i,79866,MeanMedium,MedianMedium,0,1,0,0,1,0
192,AL,Meridianville,35759,256,34.852143,-86.52038,0.6760287964805697,-0.10132831487859467,135144.138002448+0i,2337,MeanMedium,MedianMedium,0,1,0,0,1,0
193,AL,Birmingham,35217,205,33.746735,-86.804438,0.6462902457563556,-0.09947570710103137,133169.407656683+0i,695,MeanMedium,MedianMedium,0,1,0,0,1,0
194,AL,Hayneville,36040,334,32.188758,-86.679435,-1.1991196668469593,-1.1265042643795944,23785.3249362297+0i,437,MeanLow,MedianLow,1,0,0,1,0,0
195,AL,Moundville,35474,205,32.996542,-87.627545,0.48358422197844375,-0.23142116841312338,135811.060857952+0i,627,MeanMedium,MedianMedium,0,1,0,0,1,0
196,AL,Mountain Brook,35223,205,33.491488000000004,-86.73447,2.6369852656149866,1.5484499950646349,214445.986657355+0i,7340,MeanHigh,MedianHigh,0,0,1,0,0,1
197,AL,Mount Olive,35117,205,33.669296,-86.87549399999999,0.46548897582613485,-0.18045580411626463,123365.181381082+0i,1528,MeanMedium,MedianMedium,0,1,0,0,1,0
198,AL,Mount Vernon,36560,251,31.062763,-88.026619,-0.8351972327095659,-0.5981256058874477,52257.4874944833+0i,87,MeanLow,MedianLow,1,0,0,1,0,0
199,AL,Munford,36268,256,33.529059000000004,-85.952543,-0.19308547215329808,-0.4196162779513654,82617.5164959445+0i,503,MeanMedium,MedianMedium,0,1,0,0,1,0
200,AL,Linden,36748,334,32.252088,-87.94926099999999,-0.741250064118464,-0.6234031334833281,59293.9189731129+0i,76,MeanLow,MedianLow,1,0,0,1,0,0
201,AL,Jacksonville,36243,205,33.85465,-85.684728,1.8422274395593152,2.2807398451811984,195266.928724951+0i,126,MeanMedium,MedianHigh,0,1,0,0,0,1
202,AL,Lynn,35575,205,34.090353,-87.60140899999999,-0.24697321877183706,-0.3228454971944853,76129.3474726099+0i,16,MeanMedium,MedianMedium,0,1,0,0,1,0
203,AL,Lynn,35575,205,33.984386,-87.48544,-1.65180786607841,2.2807398451811984,8111.92392768041+0i,2,MeanLow,MedianHigh,1,0,0,0,0,1
204,AL,Butler,36904,205,31.987,-88.336563,0.21129600415471886,-0.13371786696283888,104297.786537856+0i,53,MeanMedium,MedianMedium,0,1,0,0,1,0
205,AL,New Brockton,36351,334,31.367722999999998,-85.92518000000001,-0.30236750679116176,-0.5791394845697352,93868.6942251628+0i,469,MeanMedium,MedianLow,0,1,0,1,0,0
206,AL,New Market,35761,256,34.892334999999996,-86.425818,0.31842373422063636,2.2807398451811984,118168.025293231+0i,561,MeanMedium,MedianHigh,0,1,0,0,0,1
207,AL,Newton,36352,334,31.341229,-85.588307,-0.3587002926674243,-0.47689791574488294,86016.1000084223+0i,659,MeanMedium,MedianMedium,0,1,0,0,1,0
208,AL,Newville,36353,334,31.420603999999997,-85.33669,-0.8056566611667433,-0.7336395130529669,63740.8602707167+0i,209,MeanLow,MedianLow,1,0,0,1,0,0
209,AL,Bessemer,35022,205,33.368055,-87.100888,-0.785450605185413,-0.5598176558023972,55875.6289307365+0i,61,MeanLow,MedianLow,1,0,0,1,0,0
210,AL,Notasulga,36866,334,32.555409000000004,-85.668577,-1.8695123767214499,2.2807398451811984,3301.5672154443+0i,9,MeanLow,MedianHigh,1,0,0,0,0,1
211,AL,Sylacauga,35150,256,33.190359,-86.303727,-0.5138234956893263,-0.48940612664574656,45620.7824773242+0i,219,MeanMedium,MedianMedium,0,1,0,0,1,0
212,AL,Oakman,35579,205,33.714321999999996,-87.388699,-0.0711781878932116,-0.308758217919457,95883.3638414349+0i,277,MeanMedium,MedianMedium,0,1,0,0,1,0
213,AL,Ohatchee,36271,256,33.789764,-86.029055,-0.1456955352741701,-0.3975217543223052,94597.9838920447+0i,411,MeanMedium,MedianMedium,0,1,0,0,1,0
214,AL,Opp,36467,334,31.225693,-86.27602399999999,0.3364859934655279,-0.8908873691794302,149204.244861341+0i,69,MeanMedium,MedianLow,0,1,0,1,0,0
215,AL,Opp,36467,334,31.284375,-86.257442,-0.06655526572688052,-0.4794716728586789,108236.030251509+0i,2466,MeanMedium,MedianMedium,0,1,0,0,1,0
216,AL,Orrville,36767,334,32.306769,-87.245447,-1.1886196572801448,-1.1906865553043042,47697.7830318353+0i,56,MeanLow,MedianLow,1,0,0,1,0,0
217,AL,Owens Cross Roads,35763,256,34.585458,-86.455027,0.34794500749752294,-0.2847364848573611,122557.50527448+0i,639,MeanMedium,MedianMedium,0,1,0,0,1,0
218,AL,Oxford,36203,256,33.598433,-85.872336,0.37104758627668316,-0.129303935680725,115268.619717885+0i,1370,MeanMedium,MedianMedium,0,1,0,0,1,0
219,AL,Gurley,35748,256,34.660934000000005,-86.333952,-1.2123368407033182,-1.0280922472023226,44229.4751653742+0i,73,MeanLow,MedianLow,1,0,0,1,0,0
220,AL,Parrish,35580,205,33.732321,-87.28012700000001,-0.9149451706050793,-0.6892390944376748,0+22252.7986188025i,391,MeanLow,MedianLow,1,0,0,1,0,0
221,AL,Pell City,35128,205,33.560311999999996,-86.263634,0.8013907374907456,-0.14852629557409988,148285.126030343+0i,5225,MeanMedium,MedianMedium,0,1,0,0,1,0
222,AL,Five Points,36855,334,33.009832,-85.474824,-0.8054753991873282,2.2807398451811984,62166.3130019379+0i,119,MeanLow,MedianHigh,1,0,0,0,0,1
223,AL,Orange Beach,36561,251,30.353879,-87.504788,0.7118986361118832,-0.07975600283784084,143001.794485667+0i,290,MeanMedium,MedianMedium,0,1,0,0,1,0
224,AL,Highland Home,36041,334,31.852159999999998,-86.20400699999999,-1.0391591146111414,2.2807398451811984,39624.1141494315+0i,20,MeanLow,MedianHigh,1,0,0,0,0,1
225,AL,Ozark,36867,334,32.461669,-85.025021,-0.2991107149161713,-0.5314565931136598,95108.3498796251+0i,12370,MeanMedium,MedianLow,0,1,0,1,0,0
226,AL,Carrollton,35447,205,33.235782,-88.289443,-0.4889406084088178,-0.5149198928172894,79943.7233645981+0i,285,MeanMedium,MedianMedium,0,1,0,0,1,0
227,AL,Piedmont,36272,256,33.926035,-85.615442,-2.151236272524662,-1.4493429284361785,0+0i,0,,,0,0,0,0,0,0
228,AL,Pinckard,36371,334,31.318989000000002,-85.537836,-0.47536553557278977,-0.5574055356087914,79605.3802321118+0i,218,MeanMedium,MedianLow,0,1,0,1,0,0
229,AL,Pine Hill,36769,334,31.985884000000002,-87.58751600000001,-0.2987313286498109,-0.7369717203307319,111692.259690701+0i,296,MeanMedium,MedianLow,0,1,0,1,0,0
230,AL,Rainsville,35986,256,34.44795,-85.784018,-1.2988828924393236,-0.9930667699580555,35796.8678281299+0i,90,MeanLow,MedianLow,1,0,0,1,0,0
231,AL,Pisgah,35765,256,34.684366,-85.84600999999999,0.07341788365197768,-0.5141863098718114,119632.422883516+0i,281,MeanMedium,MedianMedium,0,1,0,0,1,0
232,AL,Scottsboro,35768,256,34.737619,-86.197637,-0.14940678548205766,-0.30359827008261964,73277.7009074375+0i,179,MeanMedium,MedianMedium,0,1,0,0,1,0
233,AL,Brewton,36426,251,31.023877000000002,-87.172978,-0.728743423323958,-0.6952445277031988,69184.9742993872+0i,65,MeanLow,MedianLow,1,0,0,1,0,0
234,AL,Prattville,36067,334,32.461908,-86.457385,0.5545404702710672,-0.18358907364610322,131294.321471088+0i,11961,MeanMedium,MedianMedium,0,1,0,0,1,0
235,AL,Priceville,35603,256,34.524483000000004,-86.881676,1.2352794464393608,0.36132628514241394,155052.235765944+0i,1019,MeanMedium,MedianMedium,0,1,0,0,1,0
236,AL,Linden,36748,334,32.342386,-87.776115,-0.021820535382625707,-0.11889700474233252,100749.562557017+0i,129,MeanMedium,MedianMedium,0,1,0,0,1,0
237,AL,Ragland,35131,205,33.748325,-86.135927,-0.7420786172895293,-0.5905535378570044,59040.6748743886+0i,688,MeanLow,MedianLow,1,0,0,1,0,0
238,AL,Rainsville,36986,256,34.494364000000004,-85.836505,-0.3730456911181922,-0.5827825320786348,87687.1872980919+0i,1896,MeanMedium,MedianLow,0,1,0,1,0,0
239,AL,Alexander City,35010,256,32.88923,-86.024613,-0.7053298418601526,2.2807398451811984,56555.3816687312+0i,184,MeanMedium,MedianHigh,0,1,0,0,0,1
240,AL,Wetumpka,36093,334,32.481426,-86.143759,0.04268318739467191,-0.16851953924068902,78620.053315077+0i,1596,MeanMedium,MedianMedium,0,1,0,0,1,0
241,AL,Huntsville,35805,256,34.687763000000004,-86.661268,1.2452820535590252,0.32250855707830245,163960.597682749+0i,298,MeanMedium,MedianMedium,0,1,0,0,1,0
242,AL,Notasulga,36866,334,32.574211,-85.819562,-0.20859257093932362,2.2807398451811984,76708.8818358109+0i,189,MeanMedium,MedianHigh,0,1,0,0,0,1
243,AL,Dothan,36301,334,31.124507,-85.439607,-0.07704096389717359,-0.3657290154818397,97449.7807892932+0i,568,MeanMedium,MedianMedium,0,1,0,0,1,0
244,AL,Attalla,35954,256,34.056929,-86.102874,-1.3228994226524904,-1.1296375339094331,37955.3542598995+0i,56,MeanLow,MedianLow,1,0,0,1,0,0
245,AL,Pell City,35125,205,33.616394,-86.204357,-0.08320285076600374,-0.25990656719431476,72992.0050024186+0i,845,MeanMedium,MedianMedium,0,1,0,0,1,0
246,AL,Roanoke,36274,334,33.145305,-85.36952600000001,-0.5054811315386543,-0.5556523967051912,71535.6275308644+0i,2449,MeanMedium,MedianLow,0,1,0,1,0,0
247,AL,Bessemer,35023,205,33.477227,-87.081249,-0.5380228431307733,-0.4682814245378268,63904.2652061606+0i,531,MeanMedium,MedianMedium,0,1,0,0,1,0
248,AL,Roanoke,36274,334,33.15994,-85.28107,-0.9440764578878859,-0.7710273760538585,56838.0001497546+0i,281,MeanLow,MedianLow,1,0,0,1,0,0
249,AL,Rogersville,35652,256,34.827714,-87.284092,-0.6723024413628248,-0.6280781705595953,70435.2190445431+0i,488,MeanMedium,MedianLow,0,1,0,1,0,0
250,AL,Russellville,35653,256,34.505736999999996,-87.728192,0.757105420040258,-0.2833190534033865,153886.571924019+0i,3401,MeanMedium,MedianMedium,0,1,0,0,1,0
251,AL,Florence,35630,256,34.866847,-87.62375300000001,1.2413580710313705,-0.02176564931733603,165465.693920493+0i,184,MeanMedium,MedianMedium,0,1,0,0,1,0
252,AL,Anniston,36206,256,33.711401,-85.853698,-0.35125317108191234,-0.47406305283693373,84520.5664128753+0i,4165,MeanMedium,MedianMedium,0,1,0,0,1,0
253,AL,Sand Rock,35983,256,34.2302,-85.771561,-0.23888881274302598,-0.39370463628397007,84485.8032773321+0i,238,MeanMedium,MedianMedium,0,1,0,0,1,0
254,AL,Andalusia,36420,334,31.298820000000003,-86.398859,0.26770254927002723,-0.39570644737247807,133987.717000642+0i,90,MeanMedium,MedianMedium,0,1,0,0,1,0
255,AL,Sardis City,35956,256,34.172413,-86.11910400000001,0.03902276387073429,-0.3709386977556587,106251.644924609+0i,629,MeanMedium,MedianMedium,0,1,0,0,1,0
256,AL,Satsuma,36572,251,30.857874,-88.063383,0.2938973546404076,-0.24654043725551913,114626.906330427+0i,2303,MeanMedium,MedianMedium,0,1,0,0,1,0
257,AL,Section,35771,256,34.581644,-85.984942,-0.5421545164771242,-0.6776012361839886,87105.1883486895+0i,316,MeanMedium,MedianLow,0,1,0,1,0,0
258,AL,Selma,36701,334,32.378249,-87.00689799999999,-1.2006034513405102,-1.040053379296389,42017.8389424863+0i,833,MeanLow,MedianLow,1,0,0,1,0,0
259,AL,Sheffield,35660,256,34.755494,-87.701265,-0.44192820290606083,-0.5532154092930944,85380.6363790616+0i,3961,MeanMedium,MedianLow,0,1,0,1,0,0
260,AL,Rainsville,35986,256,34.463763,-85.877994,0.014714212266480101,-0.4805160960352918,112330.632013419+0i,126,MeanMedium,MedianMedium,0,1,0,0,1,0
261,AL,Shorter,36075,334,32.411509,-85.972756,-0.8861068995766745,-0.6746171699650947,28783.5269073068+0i,192,MeanLow,MedianLow,1,0,0,1,0,0
262,AL,Silverhill,36576,251,30.545359,-87.750557,0.16101193802069738,-0.3347693284608155,111394.485657539+0i,276,MeanMedium,MedianMedium,0,1,0,0,1,0
263,AL,Sipsey,35584,205,33.822119,-87.082918,-0.8406840386682314,-0.6170495591589332,54715.0817853672+0i,199,MeanLow,MedianLow,1,0,0,1,0,0
264,AL,Slocomb,36375,334,31.112121999999996,-85.598663,-0.7249406070884556,-0.5785302377167111,60366.6367181881+0i,777,MeanLow,MedianLow,1,0,0,1,0,0
265,AL,Hayden,35079,205,33.879942,-86.824683,0.41680780181072014,-0.1895820733023818,121131.2071157+0i,746,MeanMedium,MedianMedium,0,1,0,0,1,0
266,AL,Hartselle,35640,256,34.467006,-86.795843,-0.21958494525953853,-0.5541354963772535,100304.502973058+0i,275,MeanMedium,MedianLow,0,1,0,1,0,0
267,AL,Southside,35907,256,33.890840999999995,-86.01801999999999,0.17107276496369273,-0.27624432974275887,105246.588996032+0i,3095,MeanMedium,MedianMedium,0,1,0,0,1,0
268,AL,Spanish Fort,36527,334,30.722714,-87.865845,1.0899929957962409,0.12015156660955977,152928.388023784+0i,3099,MeanMedium,MedianMedium,0,1,0,0,1,0
269,AL,Springville,35146,205,33.74472,-86.488817,0.030003620928417907,-0.21656300536488082,78500.708289545+0i,1537,MeanMedium,MedianMedium,0,1,0,0,1,0
270,AL,Roanoke,36274,334,33.08569,-85.23984899999999,-1.0357451508659143,2.2807398451811984,37932.6759144016+0i,26,MeanLow,MedianHigh,1,0,0,0,0,1
271,AL,Steele,35987,256,33.941378,-86.192107,-0.7907248031368588,-0.684128881037819,63406.983460107+0i,431,MeanLow,MedianLow,1,0,0,1,0,0
272,AL,Stevenson,35772,256,34.876796999999996,-85.81435,-0.1212335163989507,-0.47802937418621355,103290.847586278+0i,813,MeanMedium,MedianMedium,0,1,0,0,1,0
273,AL,Bay Minette,36507,251,31.00297,-87.872488,-0.3551876762164234,1.6590593829116356,0+51607.9035613903i,254,MeanMedium,MedianHigh,0,1,0,0,0,1
274,AL,Sumiton,35148,205,33.749269,-87.046903,-0.602995227200715,2.2807398451811984,55477.8810079035+0i,5,MeanMedium,MedianHigh,0,1,0,0,0,1
275,AL,Summerdale,36580,251,30.476740999999997,-87.687561,-0.5169185856259298,-0.5356342858201112,64833.5495894735+0i,331,MeanMedium,MedianLow,0,1,0,1,0,0
276,AL,Sweet Water,36782,334,32.104903,-87.86118499999999,0.5517274410951758,-0.23730226558619344,127430.573190426+0i,105,MeanMedium,MedianMedium,0,1,0,0,1,0
277,AL,Sylvania,35988,256,34.562043,-85.80471999999999,-0.18405349605406754,-0.467746779340275,90888.019173336+0i,634,MeanMedium,MedianMedium,0,1,0,0,1,0
278,AL,Talladega,35160,256,33.431757,-86.09945400000001,-0.2321625287314176,-0.5653133110888602,98176.1034362404+0i,5577,MeanMedium,MedianLow,0,1,0,1,0,0
279,AL,Tallassee,36078,334,32.532665,-85.891993,-0.7731568823395961,-0.6901218806940976,64554.9197419278+0i,1325,MeanLow,MedianLow,1,0,0,1,0,0
280,AL,Birmingham,35217,205,33.596495000000004,-86.762522,-0.30212187742502034,-0.6866280364961427,109062.57582553+0i,2638,MeanMedium,MedianLow,0,1,0,1,0,0
281,AL,Dothan,36301,334,31.168836,-85.475891,0.13889250606176523,-0.40325364818443055,114958.07819249+0i,956,MeanMedium,MedianMedium,0,1,0,0,1,0
282,AL,Thomaston,36783,334,32.268277000000005,-87.623706,-0.5406076869862938,-0.5820365155239114,72879.6218190386+0i,109,MeanMedium,MedianLow,0,1,0,1,0,0
283,AL,Thorsby,35171,205,32.916909000000004,-86.72033499999999,-0.11418970777546325,-0.35613026914439766,95408.3962471291+0i,841,MeanMedium,MedianMedium,0,1,0,0,1,0
284,AL,Gadsden,35901,256,34.033184000000006,-85.926387,0.1438530865144693,-0.40852549850447645,119683.138460173+0i,474,MeanMedium,MedianMedium,0,1,0,0,1,0
285,AL,Town Creek,35672,256,34.671301,-87.407763,-0.7559965838095699,-0.6086071384813125,63515.9572671876+0i,414,MeanLow,MedianLow,1,0,0,1,0,0
286,AL,Morris,35116,205,33.819484,-86.746572,-2.151236272524662,-1.4493429284361785,0+0i,0,,,0,0,0,0,0,0
287,AL,Huntsville,35824,256,34.592663,-86.742875,-0.3341407946526533,-0.21080624428426467,46987.8480255911+0i,259,MeanMedium,MedianMedium,0,1,0,0,1,0
288,AL,Troy,36081,334,31.801959999999998,-85.96713000000001,0.16140742057220708,-0.3765338219160847,122096.683302532+0i,6974,MeanMedium,MedianMedium,0,1,0,0,1,0
289,AL,Trussville,35173,205,33.655407000000004,-86.563109,-0.46598791683057167,0.16605645194354426,0+68387.4495521031i,184,MeanMedium,MedianMedium,0,1,0,0,1,0
290,AL,Tuscumbia,35674,256,34.718502,-87.702586,-0.19343852195289418,-0.4513717159640947,96527.2402844547+0i,3626,MeanMedium,MedianMedium,0,1,0,0,1,0
291,AL,Guin,35563,205,33.992314,-87.852295,-0.3324324240655379,-0.2857684744247286,54796.030300196+0i,191,MeanMedium,MedianMedium,0,1,0,0,1,0
292,AL,Eutaw,35462,205,32.993809999999996,-87.907179,-0.9907173174310977,-0.7576736797243083,0+62200.2069429278i,100,MeanLow,MedianLow,1,0,0,1,0,0
293,AL,Union Springs,36089,334,32.139506,-85.714623,-0.4257518127118602,-0.699223282661724,100978.559366157+0i,1252,MeanMedium,MedianLow,0,1,0,1,0,0
294,AL,Uriah,36480,251,31.307365,-87.499213,-1.486724026022947,-1.129662401127924,23930.5139047938+0i,150,MeanLow,MedianLow,1,0,0,1,0,0
295,AL,Selma,36701,334,32.486872,-87.03277299999999,1.0468700897746657,0.027098435017051604,155108.563725447+0i,1460,MeanMedium,MedianMedium,0,1,0,0,1,0
296,AL,Vance,35490,205,33.173992,-87.22662700000001,-0.2767479480397505,2.2807398451811984,72401.6044095495+0i,21,MeanMedium,MedianHigh,0,1,0,0,0,1
297,AL,Leeds,35094,205,33.458856,-86.529222,0.6208602311826824,-0.19562480739564195,137798.131396935+0i,442,MeanMedium,MedianMedium,0,1,0,0,1,0
298,AL,Vestavia Hills,35243,205,33.462496,-86.739508,2.2521020223408033,1.371731106859889,202478.343660555+0i,13733,MeanHigh,MedianHigh,0,0,1,0,0,1
299,AL,Vina,35593,256,34.376175,-88.060572,-1.1545198843300923,-1.0339733443753927,51496.2313553753+0i,154,MeanLow,MedianLow,1,0,0,1,0,0
300,AL,Vincent,35178,205,33.383145,-86.40254399999999,-0.05650208438176894,-0.36824060454940877,99381.9560834584+0i,764,MeanMedium,MedianMedium,0,1,0,0,1,0
301,AL,Fruitdale,36539,251,31.259093,-88.367264,0.6530046220349783,2.2807398451811984,135191.768195936+0i,68,MeanMedium,MedianHigh,0,1,0,0,0,1
302,AL,Wadley,36276,256,33.1234,-85.56859200000001,0.10232190617815784,-0.5945944608617566,131835.504808904+0i,224,MeanMedium,MedianLow,0,1,0,1,0,0
303,AL,Walnut Grove,35990,205,34.064595000000004,-86.28716999999999,-0.279320612913027,-0.4774201273331894,91502.4066273808+0i,288,MeanMedium,MedianMedium,0,1,0,0,1,0
304,AL,Waterloo,35677,256,34.917199,-88.064373,-0.9069156273529615,-0.8105040854079757,52311.9120526856+0i,70,MeanLow,MedianLow,1,0,0,1,0,0
